what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408941876677
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1408941879290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408941879769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408941931407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408941932109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408941946289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408941947474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408941952471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408941953175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408941980396
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408941984394
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1408941992210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408942016638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408942017504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408942019069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408942019622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408942029506
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408942036037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1408942073964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408942081328
