what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1409546406749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546423328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546424006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546424957
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1409546428286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546440779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546441401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546458694
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1409546460615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546473807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546474412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546517631
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1409546520718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546534076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546536487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546566472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1409546649662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409546656164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409546660905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546661909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546663717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546717596
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1409546720516
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1409546721935
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1409546727522
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1409546729168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546733811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546734479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546842587
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1409546847576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546851794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546852460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546880824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546883473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546884466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546904146
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1409546923524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546926489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546949049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546950806
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1409546952563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409546960245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409546976578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409547025357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409547027437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409547196038
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1409547197972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1409547198843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1409547199329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409547200184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409547200874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409547204767
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1409547206742
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1409547208755
